ContactID,CustomerCode,CompanyName,QBCustomerName,qbid,ContactCategoryID,TelNo,Address,MobNo,Fax,WebSite,ContactPerson,ContactPersonFirstName,ContactPersonLastName,Designation,ContinentI,StateName,CityName,CountryName,Email,ZipCode,Remarks,ITNNumber,IDNumber,IDNumberType,IRSNumber,FilingDate,SCAC,IATA,createdfrom,Attachment,IsSepatraCustomer,isSepatraPartner,SepatraCustomer,SepatraCustomerId,isconsolidatedreport,CompanyGradation,AccountNo,AccountDetail,TaxID,sourceofcontact,Representative,sitename,BillTo,BillToCompanyName,BillToAddress,CommodityList,SiteId,EnquiryUrl,ContCreatedOn,ContModifiedOn,CreatedByName,UpdatedByName,IsActive,IsDeleted,Flag,isapproved
7543,MGL1855,A & I PRODUCTS,NULL,NULL,SEA FREIGHT SHIPPER,||(800) 657-4343,"1020 22nd Ave, Rock Valley,",||,||,NULL,NULL,NULL,NULL,NULL,North America,Iowa,Riegelsville,USA,rohitjawariya@hotmail.com,51247,"MANUFACTURER
A lady spoke said to contact at corpo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2020-11-19 11:08:06.057,NULL,Hamid Hussaini,1,0,1,NULL
7544,MGL1856,A & L ENTERPRISE,NULL,NULL,SEA FREIGHT SHIPPER,||,1015 S Hiawassee Rd #3528,||,||,NULL,NULL,NULL,NULL,NULL,North America,Florida,Orlando,USA,NULL,32835,Contact_Category : Customer Region_Continent :   C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2020-10-12 22:59:31.430,NULL,Hamid Hussaini,1,0,1,NULL
16798,MGL11423,A & R EQUIPMENT HANDLING,NULL,NULL,WAREHOUSE,||,"14620 Washington Dr
Fontana, CA 92335",||,||,NULL,NULL,NULL,NULL,NULL,North America,California,Fontana,USA,NULL,92355,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2023-04-27 16:25:57.003,NULL,Deepti Khanna,NULL,1,0,1,NULL
7542,MGL1854,A & S METALS,NULL,NULL,CUSTOMER,1|256|351-0422,2540 Gordon Terry Pkwy,||,||,NULL,AJ,AJ,NULL,NULL,North America,Alabama,Decatur,USA,Info@ASMetalsInc.com,35601,didn't rang and disconnected 9/25 Listened and dis,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2020-11-19 11:39:15.160,NULL,Hamid Hussaini,1,0,1,NULL
7546,MGL1858,A 2 Z Autosales,NULL,NULL,SEA FREIGHT SHIPPER,||267-981-8246,429 W LAKE ST,||6128235686,||,https://www.a2zautosalesinc.com/,Mohamed,Mohamed,NULL,NULL,North America,Minnesota,Minneapolis,USA,A2zautosales@hotmail.com,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,Class-C,NULL,NULL,NULL,NULL,180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2021-01-13 00:00:36.023,NULL,Hamid Hussaini,1,0,1,NULL
18835,MGL14585,A A NAIL SUPPLY INC,NULL,NULL,"PROSPECTIVE SEA EXPORT CUSTOMER,CUSTOMER",||,"8005 Blondo St, Omaha, NE 68134, USA",||,||,https://aanailsupplyinc.com/,NULL,,,,North America,Nebraska,NULL,USA,aanailsupplyinc@gmail.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,Sales & Marketing,NULL,NULL,NULL,NULL,NULL,,2025-03-06 14:26:52.180,NULL,Ashar AR,NULL,1,0,1,0
18836,MGL14586,A A OPTICAL CO,NULL,NULL,"PROSPECTIVE SEA EXPORT CUSTOMER,CUSTOMER",||(800) 492-4465,"3215 Skylane Drive, Suite 100, Carrollton, TX 75006",||,||,https://aanailsupplyinc.com/,NULL,,,,North America,Texas,NULL,USA,info@aaopticalco.com,75006,NULL,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,Sales & Marketing,NULL,NULL,NULL,NULL,NULL,,2025-03-06 14:30:19.157,NULL,Ashar AR,NULL,1,0,1,0
18838,MGL14589,A A OPTO ELECTRONICS LTD,NULL,NULL,"PROSPECTIVE SEA EXPORT CUSTOMER,CUSTOMER",||416-493-6888,"""616-618-620 Gordon Baker Rd, Toronto, Ontario
Canada, M2H 3B4""",||416-623-6408,||,http://www.aaoptoelectronic.com/,NULL,,,,NULL,NULL,NULL,NULL,sales@aaoptoelectronics.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,Sales & Marketing,NULL,NULL,NULL,NULL,NULL,,2025-03-06 15:38:12.680,NULL,Ashar AR,NULL,1,0,1,0
18873,MGL14654,A A TRADING CO LTD,NULL,NULL,PROSPECTIVE SEA EXPORT CUSTOMER,||(604) 684-2107,"""1210-1111 Melville St.
Vancouver, BC  V6E 3V6""",||,||,https://aatrading.com/,NULL,,,,North America,British Columbia,NULL,Canada,jobi@aatrading.com,NULL,Operator said to send email to Jenny for shipping ..BY CAM,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,Sales & Marketing,NULL,NULL,NULL," Used Cloth, USED COMPU, Used Compu, Machine Pa",NULL,,2025-03-29 03:14:18.857,2025-09-03 17:21:31.217,Ashar AR,Anjum Hussani,1,0,1,0
18874,MGL14655,A AND J DISTRIBUTORS INC,NULL,NULL,PROSPECTIVE SEA EXPORT CUSTOMER,||(630)875-9000,"""1325 Ardmore Ave
Itasca, IL 60143 US""",||,||,NULL,NULL,,,,North America,Illinois,NULL,USA,ajdist@ajelectronics.com,NULL,Call again and ask for Nick is the shipping guy...BY CAM,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,Sales & Marketing,NULL,NULL,NULL," Used Cloth, USED COMPU, Used Compu, Machine Pa",NULL,,2025-03-29 03:16:37.467,2025-09-03 17:20:51.023,Ashar AR,Anjum Hussani,1,0,1,0
13508,MGL7936,A and R UBNTERNATIONAL,NULL,NULL,SEA FREIGHT SHIPPER,||,NULL,||,||,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ADAM@POSQUEST.NET,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-08-24 17:09:47.307,NULL,Hamid Hussaini,NULL,1,0,1,NULL
7548,MGL1860,A B L TECHNOLOGY,NULL,NULL,SEA FREIGHT SHIPPER,||(863) 439-6066,"29636 US Hwy 27 South
Dundee, FL 33838",||,||(863) 439-6065,NULL,Rodney baker,Rodney baker,NULL,NULL,North America,Florida,Docena,USA,rod@abltechnology.com:ashlee@abltechnology.com,33838,automated voice con contact at email id  info@ablt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2020-11-19 11:16:39.867,NULL,Hamid Hussaini,1,0,1,NULL
7549,MGL1861,A C TRADING,NULL,NULL,SEA FREIGHT SHIPPER,||,"2870 SCOTTSDALE DR 
SAN JOSE CA 95148 USA.",||,||,NULL,NULL,NULL,NULL,NULL,North America,California,Safford,USA,NULL,95148,didn't find any company on the mentioned address .,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2020-11-19 11:32:24.780,NULL,Hamid Hussaini,1,0,1,NULL
7009,MGL1320,"A EAGLE LOGISTICS CO., LTD",NULL,NULL,SEA FREIGHT SHIPPER,||852-35251712,"FLAT 8, 10/F NEW COMMERCE CENTER   19 ON SUM STREET",||,||,NULL,NULL,NULL,NULL,NULL,Asia,Sha Tin,NULL,Hong Kong,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 18:21:53.190,2020-12-04 15:05:20.040,NULL,Hamid Hussaini,1,0,1,NULL
7432,MGL1743,A GROUP OF FRIENDS INTERNATIONAL,NULL,NULL,SEA FREIGHT SHIPPER,||92 333 8203300,"RANA AMIR MEHMOOD, 455/C  SATTELLITE TOWN GUJ RANWALA",||,||,NULL,RANA AMIR MEHMOOD,RANA AMIR MEHMOOD,NULL,NULL,Asia,Punjab,Gujranwala,Pakistan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 18:21:53.190,2020-12-04 15:07:31.450,NULL,Hamid Hussaini,1,0,1,NULL
13931,MGL8421,"A HUNTS MILLS, ASSOCIATES",NULL,NULL,SEA FREIGHT SHIPPER,908|735|5111 Ext:5745,111 WEST MAIN STREET CLINTON,908||8945906,||,NULL,NUTAN KALAMDANI,NUTAN KALAMDANI,NULL,NULL,North America,New Jersey,Clifton,USA,nutank@hisclinton.com,8809,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2021-02-11 22:24:07.570,NULL,Hamid Hussaini,NULL,1,0,1,NULL
13932,MGL8423,A TO Z,NULL,NULL,SEA FREIGHT SHIPPER,||401-473-5050,"W. DAVISVILL INDUSTRIAL PARK
QUONSET POINT",||,||,NULL,DENIS,DENIS,NULL,NULL,North America,Rhode Island,North Kingstown,USA,NULL,2852,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2021-02-11 22:27:53.507,NULL,Hamid Hussaini,NULL,1,0,1,NULL
7554,MGL1866,A TO Z Computers(I),NULL,NULL,SEA FREIGHT SHIPPER,1|860|496-8131,"409 Oak Ave, Torrington, CT 06790",||,||,NULL,Manoj Agarwal,Manoj Agarwal,NULL,NULL,North America,Connecticut,Talladega,USA,manojatoz85@gmail.com,6790,a gentleman said speak on monday. But company acti,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2020-11-19 11:33:00.357,NULL,Hamid Hussaini,1,0,1,NULL
6858,MGL1169,A USED COMPUTER.COM,NULL,NULL,SEA FREIGHT SHIPPER,||41-715080,"16-A BATALA COLONY,  ZAFAR ALI KHAN ROAD,",||,||,NULL,NAJAM KAZMI,NAJAM KAZMI,NULL,NULL,Asia,Punjab,Faisalabad,Pakistan,NULL,NULL,41-715080 / 717670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 18:21:53.190,2020-12-04 15:08:48.860,NULL,Hamid Hussaini,1,0,1,NULL
17140,MGL11829,A&A Cargo Transport,NULL,NULL,"PROSPECTIVE SEA EXPORT CUSTOMER,PROSPECTIVE AIR FREIGHT CUSTOMER,CUSTOMER",92|-021-|34918922,"Iconic Business Center
Suite # 203 2nd Floor
Sharfabad PTV Station 
Karachi – Pakistan",92-|320|2717117,||,www.aacargotransport.com,NULL,,,,NULL,NULL,NULL,NULL,afzal@aacargotransport.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,240,Sales & Marketing,NULL,NULL,NULL," Used Cloth, USED COMPU, Used Compu, Machine Pa",NULL,,2023-08-07 15:17:06.947,2025-10-10 17:23:26.823,Mariam Tawacal,Anjum Hussani,1,0,1,0
7558,MGL1870,A&A Truck Parts,NULL,NULL,CUSTOMER,||(732) 780-4962,"7983, 80 Hendrickson Rd, Freehold, NJ 07728",||,||,NULL,Josh / John,Josh / John,NULL,NULL,North America,New Jersey,NULL,USA,aatruckparts@aol.com; info@a-atruckparts.com,7728,cesar spoke provided email id info@a-atruckparts.c,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2020-11-19 11:45:12.473,NULL,Hamid Hussaini,1,0,1,NULL
7559,MGL1871,A&G SHIPPING INT L,NULL,NULL,SEA FREIGHT SHIPPER,||(718) 728-1444,12-11 29TH AVE,||,||,NULL,NULL,NULL,NULL,NULL,North America,New York,Astoria,USA,abhishek9876@gmail.com,11102,automated answering machine. but status is active.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2020-11-19 11:46:12.523,NULL,Hamid Hussaini,1,0,1,NULL
7560,MGL1872,A&K TRADE LTD,NULL,NULL,"SEA FREIGHT SHIPPER,PROSPECTIVE SEA EXPORT CUSTOMER,CUSTOMER",||00447577499999,34 Alder Road Poole,||,||,NULL,Tuan Hoang,Tuan Hoang,,,Europe,Dorset,Orchard,United Kingdom,anz999999@gmail.com;minhhoa.han@gmail.com,BH12 2AB,"Company number : 8524313 V.A.T Number : 181099202 
ex customer",NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,180,Sales & Marketing,NULL,NULL,NULL,NULL,NULL,,2018-12-01 19:26:05.220,2024-12-13 13:42:41.783,NULL,Ashar AR,1,0,1,0
7561,MGL1873,A&M Company,NULL,NULL,SEA FREIGHT SHIPPER,||6788101601,"1666 Roswell Road, #400",||,||,NULL,Mr. Mark Aziz,Mr. Mark Aziz,NULL,NULL,North America,Georgia,Marietta,USA,uslcd@aol.com,30062,Contact_Category : Customer Region_Continent :   C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Used Cloth, USED COMPU, Used Compu, Machine Pa",NULL,NULL,2018-12-01 19:26:05.220,2020-10-21 22:55:54.253,NULL,Hamid Hussaini,1,0,1,NULL
18297,MGL13493,A&M Intermodal Inc.,NULL,NULL,TRUCKER - FTL,773-735-9500||,"5240 W 47th St, Chicago , IL 60638
Phone: 773-735-9500 Fax: 773-735-9501
Web: www.amintermodal.com",||,||,NULL,NULL,,,,NULL,NULL,NULL,NULL,rramirez@amintermodal.com,60638,NULL,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL," Used Cloth, USED COMPU, Used Compu, Machine Pa",NULL,,2024-07-23 12:36:44.490,2025-09-20 19:36:37.540,Sam Haider,Ashar AR,1,0,1,1
7562,MGL1874,A&M TOOL & DESIGN INC.,NULL,NULL,SEA FREIGHT SHIPPER,||(508) 764-3241,"64 Mill St, Southbridge",||,||,NULL,Becky,Becky,NULL,NULL,North America,Massachusetts,NULL,USA,shipping@am-tool.com,1550,Becky said they have their logistics and shipping.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,Class-X,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2020-12-16 15:16:04.060,NULL,Tanish Rajput,1,0,1,NULL
15376,MGL9753,A&S Freight Services Inc.,NULL,NULL,TRUCKER,||424-477-5129,"2653 E Carson Street,",||,||562-394-9568,NULL,Stephanie Castorena - Dispatch/Customer Service,Stephanie Castorena - Dispatch/Customer Service,NULL,NULL,North America,California,Long Beach,USA,NULL,90810,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022-03-24 15:16:53.407,NULL,NULL,NULL,1,0,1,NULL
6608,MGL912,A&S Intermodal Services,NULL,NULL,TRUCKER - FTL,||(973) 465-9494,"465 Wilson Avenue
Newark, New Jersey 07105",||,||,NULL,Robert P. McIsaac,Robert P. McIsaac,NULL,NULL,North America,New Jersey,Newark,USA,BobmcIsaac@aandsintermodal.com,7105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-11-15 11:45:42.067,2020-10-13 12:24:08.653,NULL,Hamid Hussaini,1,0,1,NULL
7574,MGL1886,A+A TRUCK PARTS INC.,NULL,NULL,SEA FREIGHT SHIPPER,||(732) 780-4962,"7983, 80 Hendrickson Rd, Freehold, NJ 07728",||,||,NULL,NULL,NULL,NULL,NULL,North America,New Jersey,Freehold,USA,NULL,7728,a lady spoke said thanks we don't  have need 9/28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2020-11-19 11:50:36.447,NULL,Hamid Hussaini,1,0,1,NULL
13681,MGL8117,A-1 EQUIPMENT,NULL,NULL,SEA FREIGHT SHIPPER,||(215) 826-8007,518 Browns Lane,||(215) 826-8006,||,NULL,Chris,Chris,NULL,NULL,North America,Pennsylvania,Croydon,USA,chriss@alequipment.net,19021,Shop (215) 826-8007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-05 14:08:18.620,2022-11-11 11:28:55.930,Hamid Hussaini,Hamid Hussaini,1,0,1,NULL
7576,MGL1888,A-1 LIBERTY INT L CLOTHES & SHOES,NULL,NULL,SEA FREIGHT SHIPPER,||(713) 672-6080,4411 EASTPARK DR.,||,||,NULL,NULL,NULL,NULL,NULL,North America,Texas,Houston,USA,sec@a1liberty.com,77028,A lady provided email id sec@a1liberty.com        ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2020-11-19 11:51:07.120,NULL,Hamid Hussaini,1,0,1,NULL
7580,MGL1892,A-1 METAL CO. LLC,NULL,NULL,SEA FREIGHT SHIPPER,||6043131887,210 SOUTH PARK ST.,||,||,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6226,automated answering machine. but status is active.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2020-11-19 12:21:00.993,NULL,Hamid Hussaini,1,0,1,NULL
13659,MGL8097,A-1 Rags,NULL,NULL,SEA FREIGHT SHIPPER,||(713) 674-5322,1210 Shotwell,||,||(713) 672-8802,www.A1Rags.com,Seraj,Seraj,NULL,NULL,North America,Texas,Houston,USA,sales@a1rags.com,77020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-05 12:28:38.310,2022-11-11 11:29:48.700,Hamid Hussaini,Hamid Hussaini,1,0,1,NULL
7654,MGL1966,A-B-EMBLEM,NULL,NULL,SEA FREIGHT SHIPPER,||(800) 438-4285,"22 A-B Emblem Dr, Weaverville",||,||,NULL,BERNY/PAUl/MASOOD,BERNY/PAUl/MASOOD,NULL,NULL,North America,North Carolina,Weaverville,USA,NULL,28787,no response. 9/30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2020-11-19 14:01:09.213,NULL,Hamid Hussaini,1,0,1,NULL
8050,MGL2362,A-LOGIXTICS GROUP LLC,NULL,NULL,SEA FREIGHT SHIPPER,||(832) 770-4445,600 Kenrick Dr. C-16,||,||,NULL,NAYEEM IQBAL,NAYEEM IQBAL,NULL,NULL,North America,Texas,Houston,USA,NULL,77060,not available 10/14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Used Cloth, USED COMPU, Used Compu, Machine Pa",NULL,NULL,2018-12-01 19:26:05.220,2020-11-19 16:53:55.577,NULL,Hamid Hussaini,1,0,1,NULL
16667,MGL11274,A-RES LOGISTIC GROUP CORP.,NULL,NULL,"PROSPECTIVE SEA EXPORT CUSTOMER,CUSTOMER",||516 4991171,235 Litchfield ave suite 1 Elmont NY 11003,||1 516 5022804,||,www.a-reslogisgroup.com,Alex Restrepo,Alex Restrepo,,,NULL,NULL,NULL,NULL,alexr@a-reslogistic.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,240,Sales & Marketing,NULL,NULL,NULL," Used Cloth, USED COMPU, Used Compu, Machine Pa",NULL,,2023-03-27 13:18:57.290,2025-09-03 17:19:28.113,Mariam Tawacal,Anjum Hussani,1,0,1,0
13452,MGL7840,A-Z IT DISTRIBUTORs LTD,NULL,NULL,"SEA FREIGHT SHIPPER,PROSPECTIVE SEA EXPORT CUSTOMER,CUSTOMER",||44 2035563999,"145 Geffrye ST
London E2 8JA",||201060400000,||,NULL,NULL,,,NULL,Europe,London,NULL,United Kingdom,Moshcomputers@gmail.com,NULL,Was  BHO customer in 2019,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,,NULL,BHOPAL (BHO),NULL,NULL,NULL,NULL,NULL,,2019-11-18 09:28:28.143,2024-06-25 17:22:40.280,Ash Kumar,Ashar AR,1,0,1,0
8352,MGL2664,A-Zex Business,NULL,NULL,UNKNOWN,||+92 42 35711106,"55, 4th Floor Hafeez Centre Gulberg 3, Lahore. Pakistan",||+92 323 5550777,||,NULL,NULL,NULL,NULL,NULL,Asia,Punjab,Lahore,Pakistan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2019-02-05 20:31:12.017,NULL,Ashar AR,1,0,1,NULL
13933,MGL8424,A. ESSAK & SONS,NULL,NULL,"CUSTOMER,WAREHOUSE SHIPPER",||92 21 36412228,"D-3, S.I.T.E, M-9, Lawyers' Colony Phase 1",||,||,https://www.aestextiles.com/,NULL,NULL,NULL,NULL,Asia,Sindh,Karachi,Pakistan,NULL,75850,"Textile exporter in Karachi, Pakistan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Paper, Pap, Plastic Ba",NULL,NULL,2021-02-11 22:31:19.270,2022-12-13 20:12:47.903,Hamid Hussaini,Hamid Hussaini,1,0,1,NULL
17694,MGL12555,A. O. Smith Brands,NULL,NULL,PROSPECTIVE SEA EXPORT CUSTOMER,||(800) 527-1953,"500 Tennessee – Waltz Parkway
Ashland City, TN",||,||,https://www.aosmith.com/About/Brands/,NULL,,,,North America,Tennessee,Ashland City,USA,,37015,"from jc trans queries...FCL
 United States
Looking for 5 agents, 5 responded
Dear,

Please send us your best and competitive Ocean freight charges door to port for 3 x 40 feet container from USA to JEDDAH port as per address below:-

M/s A.O. Smith Water Products Co.
500 Tennessee – Waltz Parkway
Ashland City, TN 37015",NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,Sales & Marketing,NULL,NULL,NULL," Cranes, Plastic Ba",NULL,,2023-12-18 16:15:49.163,2025-09-02 23:40:36.817,Ashar AR,Ashar AR,1,0,1,0
18401,MGL13749,A.A.J .LLC.,NULL,NULL,"HEAVY HAULER,RIGGER",973-|344|-5082,820 HIGHWAY 377 N     Argyle,908-|296-|7367:,||,www.aajequipment.com,NULL,Mr. Beto,,,North America,Texas,Argyle,USA,aajequipment@gmail.com,76226-2345,TAKEN FROM HEAVY HAULER LIST OF SHARE POINT ON TUESDAY 3RD SEPTEMBER 2024,NULL,NULL,NULL,NULL,NULL,,,,NULL,No,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL," Used Cloth, USED COMPU, Used Compu, Machine Pa",NULL,,2024-09-03 16:48:47.400,2024-11-15 17:57:35.347,Anjum Hussani,Alan W,1,0,1,1
16906,MGL11553,"A.B.A Logistics Co., Ltd",NULL,NULL,"PROSPECTIVE SEA EXPORT CUSTOMER,PROSPECTIVE AIR FREIGHT CUSTOMER,CUSTOMER",||84 395208937,"64 Vo Thi Sau  Str., Tan Dinh Ward, Dist. 01, HCM City, Vietnam.",||,||,NULL,Ms. Snow,Ms. Snow,,,NULL,NULL,NULL,NULL,tuyet@logistics-aba.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NaN,Sales & Marketing,NULL,NULL,NULL," Machinery, Machine Pa",NULL,,2023-06-07 16:07:57.700,2025-10-10 17:40:54.743,Mariam Tawacal,Anjum Hussani,1,0,1,0
