EnquiryID,EnquiryDate,EnquiryNo,CompanyName,ShipmentMoveDate,PortOfOrigin,PortOfDischarge,NoOfContainer,EnquiryType,ReceivedBy,Remarks,Description,Class,UNNo,PackingType,HazRemarks,IsHaz,CreatedBy,CreatedOn,ModifiedOn,IsDeleted,Hazweight,HazVolume,OriginCountry,DestinationCountry,OrignState,DestinationState,OriginCity,DestinationCity,Department,IsDraft,OrgnRailRampId,DestnTerminalId,PickupType,PickupRemark,CustomerInqNo,DelRemarks,UpdatedBy,BillTo,BillToCompanyId,LicenseType,isapproved_enq,sourceofcontact,SitName,DestinationDoor,OriginDoor,GalRepID
1912,2025-01-21 00:00:00.000,INQ1020285,"Magdy Hamed, Mohammed Elrify",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-21 22:31:15.603,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1913,2025-01-21 00:00:00.000,INQ1020286,LOTAMSA,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-21 22:33:15.360,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1914,2025-01-21 00:00:00.000,INQ1020287,LKQ BEST CORE,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-21 22:39:19.863,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1915,2025-01-21 00:00:00.000,INQ1020288,Icons printing and Signs,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-21 22:53:12.017,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1916,2025-01-21 00:00:00.000,INQ1020289,Elhaneen Co For Import and Export,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-21 23:12:34.947,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1917,2025-01-21 00:00:00.000,INQ1020290,Woodward Inc.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-21 23:48:34.663,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1918,2025-01-21 00:00:00.000,INQ1020291,Unlimited Auto Sales,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-21 23:54:13.373,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1919,2025-01-22 00:00:00.000,INQ1020293,"Ram International Trading,LLC",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 13:44:09.570,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1920,2025-01-22 00:00:00.000,INQ1020294,Md tech Solutions,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 14:14:56.837,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1921,2025-01-22 00:00:00.000,INQ1020295,Mr. Frank Kasekwa C/O TBF,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 14:20:11.143,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1922,2025-01-22 00:00:00.000,INQ1020297,Mr. Imran,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 14:24:50.097,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1923,2025-01-22 00:00:00.000,INQ1020298,MUHAMMAD ALI,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 14:33:54.247,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1924,2025-01-22 00:00:00.000,INQ1020299,Navtech Solutions Inc.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 14:38:19.827,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1925,2025-01-22 00:00:00.000,INQ1020300,"NESTELECTRIIC DEVICE TRADING CO., LLC",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 14:44:52.297,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1928,2025-01-22 00:00:00.000,INQ1020304,"RSR PARTNERS, LLC",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 16:06:51.330,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1929,2025-01-22 00:00:00.000,INQ1020305,SAMI HUSSEIN,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 16:17:01.463,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1930,2025-01-22 00:00:00.000,INQ1020306,SUNCITY DISTRIBUTION LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 16:26:34.950,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,duplicate,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1931,2025-01-22 00:00:00.000,INQ1020307,TBF COMPUTING ET 111,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 17:18:19.600,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Hamid Hussaini,NULL,NULL,NULL
1932,2025-01-22 00:00:00.000,INQ1020308,Tech First LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 17:22:19.380,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1933,2025-01-22 00:00:00.000,INQ1020309,Technivison FZCO,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 17:26:36.413,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1934,2025-01-22 00:00:00.000,INQ1020310,Trade Imperative,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 17:33:04.853,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1935,2025-01-22 00:00:00.000,INQ1020311,ADVANCE RECOVERY INC.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 17:36:23.383,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1936,2025-01-22 00:00:00.000,INQ1020312,ENZYMEDICA IN,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 17:38:22.620,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1937,2025-01-22 00:00:00.000,INQ1020313,Freight Connection Pakistan PVT LTD,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 17:44:34.960,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1938,2025-01-22 00:00:00.000,INQ1020314,Jamal  Abdullah,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 17:49:52.983,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1939,2025-01-22 00:00:00.000,INQ1020315,EL NOUR MEDICAL,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 17:54:32.957,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,MUMBAI (MUM),NULL,NULL,NULL
1940,2025-01-22 00:00:00.000,INQ1020316,EL NOUR MEDICAL,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-22 17:55:05.223,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,MUMBAI (MUM),NULL,NULL,NULL
1941,2025-01-23 00:00:00.000,INQ1020318,AL KAZEMI INTERNATIONAL GENERAL TRADG & CONTG GROU,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 14:42:17.600,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1942,2025-01-23 00:00:00.000,INQ1020321,American Auctioneer Group,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 17:09:29.117,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1943,2025-01-23 00:00:00.000,INQ1020322,American Auctioneer Group,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 17:10:10.977,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1944,2025-01-23 00:00:00.000,INQ1020323,BEELOGISTICS,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 20:59:15.230,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1945,2025-01-23 00:00:00.000,INQ1020324,TRUC PHUONG NORTHERN LOGISTICS COMPANY LIMITED,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 20:59:34.943,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1946,2025-01-23 00:00:00.000,INQ1020325,NORDICFREIGHT,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:00:01.970,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1947,2025-01-23 00:00:00.000,INQ1020326,INTERNATIONALE SPEDITIONS-GESELLSCHAFT MBH,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:09:47.577,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1948,2025-01-23 00:00:00.000,INQ1020327,INTERNATIONALE SPEDITIONS-GESELLSCHAFT MBH,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:10:14.580,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1949,2025-01-23 00:00:00.000,INQ1020328,istanbul Denizcilik Nakliyat ve Tic. Ltd. Sti,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:14:48.353,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1950,2025-01-23 00:00:00.000,INQ1020329,PT MITRA KERTA PERSADA Logistics,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:16:32.827,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1951,2025-01-23 00:00:00.000,INQ1020330,"WORLDWIDE LOGISTICS VN CO.,LTD",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:18:30.907,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1952,2025-01-23 00:00:00.000,INQ1020331,DIERA INTERMODAL sp. z o.o,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:22:33.227,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1953,2025-01-23 00:00:00.000,INQ1020332,SPOTLOG,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:25:33.430,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1954,2025-01-23 00:00:00.000,INQ1020333,KINGHOM GROUP,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:27:13.863,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1955,2025-01-23 00:00:00.000,INQ1020334,"Shanghai Kinghom Supply Chain Management Co.,Ltd",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:28:33.140,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1956,2025-01-23 00:00:00.000,INQ1020335,"WORLDWIDE LOGISTICS VN CO.,LTD",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:30:07.230,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1957,2025-01-23 00:00:00.000,INQ1020336,Transitainer (Vic) Pty Ltd,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:32:56.110,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1958,2025-01-23 00:00:00.000,INQ1020337,HOLE PRODUCTS,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:37:01.127,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1959,2025-01-23 00:00:00.000,INQ1020338,"Executive Personal Computers, Inc.",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:38:17.817,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1960,2025-01-23 00:00:00.000,INQ1020339,"Express Systems & Parts Network, Inc.",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:38:57.250,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1961,2025-01-23 00:00:00.000,INQ1020340,"Filmar Technologies, LLC",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:40:06.823,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1962,2025-01-23 00:00:00.000,INQ1020341,Fleischmann's Vinegar Co,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:43:30.430,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1963,2025-01-23 00:00:00.000,INQ1020342,"Gardner Denver, Inc.",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:45:13.520,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1964,2025-01-23 00:00:00.000,INQ1020343,Genadyne Biotechnologies Inc.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:47:26.717,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1965,2025-01-23 00:00:00.000,INQ1020344,Genadyne Biotechnologies Inc.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:47:54.353,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1966,2025-01-23 00:00:00.000,INQ1020345,"Great Plains Mfg., Inc.,",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:51:05.770,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1967,2025-01-23 00:00:00.000,INQ1020346,"Great Plains Mfg., Inc.,",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:51:18.220,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1968,2025-01-23 00:00:00.000,INQ1020347,Green Future NY Inc,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:52:28.160,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1969,2025-01-23 00:00:00.000,INQ1020348,"H. D. Sheldon & Company, Inc.",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:57:49.627,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1970,2025-01-23 00:00:00.000,INQ1020349,Houma Valve service Inc.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 21:59:41.570,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1971,2025-01-23 00:00:00.000,INQ1020350,"ISO GROUP, INC",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 22:02:14.223,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1972,2025-01-23 00:00:00.000,INQ1020351,"IT Remarketing, Inc",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 22:05:57.227,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1973,2025-01-23 00:00:00.000,INQ1020352,"IT Remarketing, Inc",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 22:06:09.500,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1974,2025-01-23 00:00:00.000,INQ1020353,JET INC.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 22:07:07.690,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1975,2025-01-23 00:00:00.000,INQ1020354,"Lamer Trading Group, Inc",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 22:11:25.330,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1976,2025-01-23 00:00:00.000,INQ1020355,LAPTOP SHOP,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 22:14:26.790,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1977,2025-01-23 00:00:00.000,INQ1020356,M&M wireless Inc.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-01-23 22:15:53.450,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,duplicate,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
